ESTIMATIVAS DA POPULAÇÃO RESIDENTE NOS MUNICÍPIOS BRASILEIROS COM DATA DE REFERÊNCIA EM 1º DE JULHO DE 2014,,,,,
UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA,
SP,35,12407,Cordeirópolis,"22,945",
SP,35,12506,Coroados,"5,685",
SP,35,12605,Coronel Macedo,"4,965",
SP,35,12704,Corumbataí,"4,027",
SP,35,12803,Cosmópolis,"65,628",
SP,35,12902,Cosmorama,"7,396",
SP,35,13009,Cotia,"225,306",
SP,35,13108,Cravinhos,"33,831",
SP,35,13207,Cristais Paulista,"8,176",
SP,35,13306,Cruzália,"2,234",
SP,35,13405,Cruzeiro,"80,749",
SP,35,13504,Cubatão,"126,105",
SP,35,13603,Cunha,"22,167",
SP,35,13702,Descalvado,"32,790",
SP,35,13801,Diadema,"409,613",
SP,35,13850,Dirce Reis,"1,766",
SP,35,13900,Divinolândia,"11,547",
SP,35,14007,Dobrada,"8,513",
SP,35,14106,Dois Córregos,"26,324",
SP,35,14205,Dolcinópolis,"2,145",
SP,35,14304,Dourado,"8,890",
SP,35,14403,Dracena,"45,600",
SP,35,14502,Duartina,"12,576",
SP,35,14601,Dumont,"9,028",
SP,35,14700,Echaporã,"6,352",
SP,35,14809,Eldorado,"15,289",
SP,35,14908,Elias Fausto,"16,926",
SP,35,14924,Elisiário,"3,406",
SP,35,14957,Embaúba,"2,484",
SP,35,15004,Embu das Artes,"259,053",
SP,35,15103,Embu-Guaçu,"66,792",
SP,35,15129,Emilianópolis,"3,162",
SP,35,15152,Engenheiro Coelho,"18,153",
SP,35,15186,Espírito Santo do Pinhal,"43,756",
SP,35,15194,Espírito Santo do Turvo,"4,574",
SP,35,57303,Estiva Gerbi,"10,772",
SP,35,15301,Estrela do Norte,"2,756",
SP,35,15202,Estrela d'Oeste,"8,460",
SP,35,15350,Euclides da Cunha Paulista,"9,685",
SP,35,15400,Fartura,"15,925",
SP,35,15608,Fernando Prestes,"5,748",
SP,35,15509,Fernandópolis,"67,836",
SP,35,15657,Fernão,"1,658",
SP,35,15707,Ferraz de Vasconcelos,"182,544",
SP,35,15806,Flora Rica,"1,666",
SP,35,15905,Floreal,"3,027",
SP,35,16002,Flórida Paulista,"13,854",
SP,35,16101,Florínia,"2,821",
SP,35,16200,Franca,"339,461",
SP,35,16309,Francisco Morato,"166,505",
SP,35,16408,Franco da Rocha,"143,817",
SP,35,16507,Gabriel Monteiro,"2,790",
SP,35,16606,Gália,"6,956",
SP,35,16705,Garça,"44,506",
SP,35,16804,Gastão Vidigal,"4,534",
SP,35,16853,Gavião Peixoto,"4,662",
SP,35,16903,General Salgado,"10,966",
SP,35,17000,Getulina,"11,249",
SP,35,17109,Glicério,"4,759",
SP,35,17208,Guaiçara,"11,511",
SP,35,17307,Guaimbê,"5,676",
SP,35,17406,Guaíra,"39,567",
SP,35,17505,Guapiaçu,"19,728",
SP,35,17604,Guapiara,"18,002",
SP,35,17703,Guará,"20,823",
SP,35,17802,Guaraçaí,"8,555",
SP,35,17901,Guaraci,"10,683",
SP,35,18008,Guarani d'Oeste,"2,021",
SP,35,18107,Guarantã,"6,640",
SP,35,18206,Guararapes,"32,187",
SP,35,18305,Guararema,"28,016",
SP,35,18404,Guaratinguetá,"118,378",
SP,35,18503,Guareí,"16,513",
SP,35,18602,Guariba,"38,128",
SP,35,18701,Guarujá,"308,989",
SP,35,18800,Guarulhos,"1,312,197",
SP,35,18859,Guatapará,"7,394",
SP,35,18909,Guzolândia,"5,064",
SP,35,19006,Herculândia,"9,217",
SP,35,19055,Holambra,"13,046",
SP,35,19071,Hortolândia,"212,527",
SP,35,19105,Iacanga,"10,923",
SP,35,19204,Iacri,"6,505",
SP,35,19253,Iaras,"7,704",
SP,35,19303,Ibaté,"33,178",
SP,35,19402,Ibirá,"11,740",
SP,35,19501,Ibirarema,"7,290",
SP,35,19600,Ibitinga,"57,098",
SP,35,19709,Ibiúna,"75,845",
SP,35,19808,Icém,"7,938",
SP,35,19907,Iepê,"8,002",
SP,35,20004,Igaraçu do Tietê,"24,376",
SP,35,20103,Igarapava,"29,549",
SP,35,20202,Igaratá,"9,301",
SP,35,20301,Iguape,"30,259",
SP,35,20426,Ilha Comprida,"10,102",
SP,35,20442,Ilha Solteira,"26,242",
SP,35,20400,Ilhabela,"31,599",
SP,35,20509,Indaiatuba,"226,602",
SP,35,20608,Indiana,"4,946",
SP,35,20707,Indiaporã,"3,978",
SP,35,20806,Inúbia Paulista,"3,854",
SP,35,20905,Ipaussu,"14,483",
SP,35,21002,Iperó,"32,568",
SP,35,21101,Ipeúna,"6,778",
SP,35,21150,Ipiguá,"4,941",
SP,35,21200,Iporanga,"4,351",
SP,35,21309,Ipuã,"15,378",
SP,35,21408,Iracemápolis,"22,191",
SP,35,21507,Irapuã,"7,721",
SP,35,21606,Irapuru,"8,155",
SP,35,21705,Itaberá,"18,086",
SP,35,21804,Itaí,"25,792",
SP,35,21903,Itajobi,"15,141",
SP,35,22000,Itaju,"3,556",
SP,35,22109,Itanhaém,"94,977",
SP,35,22158,Itaóca,"3,334",
SP,35,22208,Itapecerica da Serra,"165,327",
SP,35,22307,Itapetininga,"155,436",
SP,35,22406,Itapeva,"92,265",
SP,35,22505,Itapevi,"220,250",
SP,35,22604,Itapira,"72,514",
SP,35,22653,Itapirapuã Paulista,"4,109",
SP,35,22703,Itápolis,"42,135",
SP,35,22802,Itaporanga,"15,090",
SP,35,22901,Itapuí,"13,178",
SP,35,23008,Itapura,"4,674",
SP,35,23107,Itaquaquecetuba,"348,739",
SP,35,23206,Itararé,"49,963",
SP,35,23305,Itariri,"16,602",
SP,35,23404,Itatiba,"111,620",
SP,35,23503,Itatinga,"19,520",
SP,35,23602,Itirapina,"16,938",
SP,35,23701,Itirapuã,"6,277",
SP,35,23800,Itobi,"7,819",
SP,35,23909,Itu,"165,511",
SP,35,24006,Itupeva,"52,627",
SP,35,24105,Ituverava,"40,776",
SP,35,24204,Jaborandi,"6,864",
SP,35,24303,Jaboticabal,"75,436",
SP,35,24402,Jacareí,"224,826",
SP,35,24501,Jaci,"6,361",
SP,35,24600,Jacupiranga,"17,826",
SP,35,24709,Jaguariúna,"50,719",
SP,35,24808,Jales,"48,825",
SP,35,24907,Jambeiro,"5,981",
SP,35,25003,Jandira,"117,457",
SP,35,25102,Jardinópolis,"41,228",
SP,35,25201,Jarinu,"26,921",
SP,35,25300,Jaú,"141,703",
SP,35,25409,Jeriquara,"3,223",
SP,35,25508,Joanópolis,"12,610",
SP,35,25607,João Ramalho,"4,389",
SP,35,25706,José Bonifácio,"35,197",
SP,35,25805,Júlio Mesquita,"4,663",
SP,35,25854,Jumirim,"3,092",
SP,35,25904,Jundiaí,"397,965",
SP,35,26001,Junqueirópolis,"19,918",
SP,35,26100,Juquiá,"19,446",
SP,35,26209,Juquitiba,"30,443",
SP,35,26308,Lagoinha,"4,960",
SP,35,26407,Laranjal Paulista,"27,122",
SP,35,26506,Lavínia,"10,297",
SP,35,26605,Lavrinhas,"7,002",
SP,35,26704,Leme,"98,460",
SP,35,26803,Lençóis Paulista,"65,587",
SP,35,26902,Limeira,"294,128",
SP,35,27009,Lindóia,"7,377",
SP,35,27108,Lins,"75,612",
SP,35,27207,Lorena,"86,764",
SP,35,27256,Lourdes,"2,238",
SP,35,27306,Louveira,"42,796",
SP,35,27405,Lucélia,"21,059",
SP,35,27504,Lucianópolis,"2,355",
SP,35,27603,Luís Antônio,"13,046",
SP,35,27702,Luiziânia,"5,449",
SP,35,27801,Lupércio,"4,536",
SP,35,27900,Lutécia,"2,741",
SP,35,28007,Macatuba,"16,961",
SP,35,28106,Macaubal,"8,006",
SP,35,28205,Macedônia,"3,751",
SP,35,28304,Magda,"3,230",
SP,35,28403,Mairinque,"45,729",
SP,35,28502,Mairiporã,"90,627",
SP,35,28601,Manduri,"9,529",
SP,35,28700,Marabá Paulista,"5,345",
SP,35,28809,Maracaí,"13,878",
SP,35,28858,Marapoama,"2,852",
SP,35,28908,Mariápolis,"4,064",
SP,35,29005,Marília,"230,336",
SP,35,29104,Marinópolis,"2,155",
SP,35,29203,Martinópolis,"25,641",
SP,35,29302,Matão,"80,990",
SP,35,29401,Mauá,"448,776",
SP,35,29500,Mendonça,"5,089",
SP,35,29609,Meridiano,"3,923",
SP,35,29658,Mesópolis,"1,933",
SP,35,29708,Miguelópolis,"21,602",
SP,35,29807,Mineiros do Tietê,"12,642",
SP,35,30003,Mira Estrela,"2,988",
SP,35,29906,Miracatu,"20,660",
SP,35,30102,Mirandópolis,"28,902",
SP,35,30201,Mirante do Paranapanema,"17,901",
SP,35,30300,Mirassol,"57,390",
SP,35,30409,Mirassolândia,"4,622",
SP,35,30508,Mococa,"68,695",
SP,35,30607,Mogi das Cruzes,"419,839",
SP,35,30706,Mogi Guaçu,"146,114",
SP,35,30805,Moji Mirim,"91,027",
SP,35,30904,Mombuca,"3,426",
SP,35,31001,Monções,"2,227",
SP,35,31100,Mongaguá,"51,580",
SP,35,31209,Monte Alegre do Sul,"7,665",
SP,35,31308,Monte Alto,"49,186",
SP,35,31407,Monte Aprazível,"23,579",
SP,35,31506,Monte Azul Paulista,"19,339",
SP,35,31605,Monte Castelo,"4,187",
SP,35,31803,Monte Mor,"54,462",
SP,35,31704,Monteiro Lobato,"4,424",
SP,35,31902,Morro Agudo,"31,310",
SP,35,32009,Morungaba,"12,779",
SP,35,32058,Motuca,"4,571",
SP,35,32108,Murutinga do Sul,"4,395",
SP,35,32157,Nantes,"2,943",
SP,35,32207,Narandiba,"4,611",
SP,35,32306,Natividade da Serra,"6,803",
SP,35,32405,Nazaré Paulista,"17,625",
SP,35,32504,Neves Paulista,"9,012",
SP,35,32603,Nhandeara,"11,254",
SP,35,32702,Nipoã,"4,753",
SP,35,32801,Nova Aliança,"6,462",
SP,35,32827,Nova Campina,"9,205",
SP,35,32843,Nova Canaã Paulista,"2,059",
SP,35,32868,Nova Castilho,"1,206",
SP,35,32900,Nova Europa,"10,276",
SP,35,33007,Nova Granada,"20,534",
SP,35,33106,Nova Guataporanga,"2,279",
SP,35,33205,Nova Independência,"3,507",
SP,35,33304,Nova Luzitânia,"3,787",
SP,35,33403,Nova Odessa,"56,008",
SP,35,33254,Novais,"5,202",
SP,35,33502,Novo Horizonte,"39,191",
SP,35,33601,Nuporanga,"7,210",
SP,35,33700,Ocauçu,"4,299",
SP,35,33809,Óleo,"2,652",
SP,35,33908,Olímpia,"53,010",
SP,35,34005,Onda Verde,"4,169",
SP,35,34104,Oriente,"6,394",
SP,35,34203,Orindiúva,"6,370",
SP,35,34302,Orlândia,"42,354",
SP,35,34401,Osasco,"693,271",
SP,35,34500,Oscar Bressane,"2,614",
SP,35,34609,Osvaldo Cruz,"32,353",
SP,35,34708,Ourinhos,"109,489",
SP,35,34807,Ouro Verde,"8,274",
SP,35,34757,Ouroeste,"9,392",
SP,35,34906,Pacaembu,"13,896",
SP,35,35002,Palestina,"12,070",
SP,35,35101,Palmares Paulista,"12,132",
SP,35,35200,Palmeira d'Oeste,"9,647",
SP,35,35309,Palmital,"22,041",
SP,35,35408,Panorama,"15,374",
SP,35,35507,Paraguaçu Paulista,"44,555",
SP,35,35606,Paraibuna,"18,083",
SP,35,35705,Paraíso,"6,249",
SP,35,35804,Paranapanema,"19,164",
SP,35,35903,Paranapuã,"4,001",
SP,35,36000,Parapuã,"11,110",
SP,35,36109,Pardinho,"6,051",
SP,35,36208,Pariquera-Açu,"19,316",
SP,35,36257,Parisi,"2,126",
SP,35,36307,Patrocínio Paulista,"13,959",
SP,35,36406,Paulicéia,"6,895",
SP,35,36505,Paulínia,"95,221",
SP,35,36570,Paulistânia,"1,837",
SP,35,36604,Paulo de Faria,"8,909",
SP,35,36703,Pederneiras,"44,498",
SP,35,36802,Pedra Bela,"6,027",
SP,35,36901,Pedranópolis,"2,582",
SP,35,37008,Pedregulho,"16,450",
SP,35,37107,Pedreira,"45,052",
SP,35,37156,Pedrinhas Paulista,"3,062",
SP,35,37206,Pedro de Toledo,"10,880",
SP,35,37305,Penápolis,"61,726",
SP,35,37404,Pereira Barreto,"25,755",
SP,35,37503,Pereiras,"8,111",
SP,35,37602,Peruíbe,"64,531",
SP,35,37701,Piacatu,"5,683",
SP,35,37800,Piedade,"54,523",
SP,35,37909,Pilar do Sul,"28,097",
SP,35,38006,Pindamonhangaba,"158,864",
SP,35,38105,Pindorama,"16,180",
SP,35,38204,Pinhalzinho,"14,247",
SP,35,38303,Piquerobi,"3,672",
SP,35,38501,Piquete,"14,199",
SP,35,38600,Piracaia,"26,532",
SP,35,38709,Piracicaba,"388,412",
SP,35,38808,Piraju,"29,599",
SP,35,38907,Pirajuí,"24,325",
SP,35,39004,Pirangi,"11,167",
SP,35,39103,Pirapora do Bom Jesus,"17,372",
SP,35,39202,Pirapozinho,"26,374",
SP,35,39301,Pirassununga,"74,128",
SP,35,39400,Piratininga,"12,968",
SP,35,39509,Pitangueiras,"37,860",
SP,35,39608,Planalto,"4,876",
SP,35,39707,Platina,"3,406",
SP,35,39806,Poá,"112,917",
SP,35,39905,Poloni,"5,780",
SP,35,40002,Pompéia,"21,220",
SP,35,40101,Pongaí,"3,523",
SP,35,40200,Pontal,"45,119",
SP,35,40259,Pontalinda,"4,388",
SP,35,40309,Pontes Gestal,"2,593",
SP,35,40408,Populina,"4,284",
SP,35,40507,Porangaba,"9,162",
SP,35,40606,Porto Feliz,"51,628",
SP,35,40705,Porto Ferreira,"54,413",
SP,35,40754,Potim,"21,984",
SP,35,40804,Potirendaba,"16,557",
SP,35,40853,Pracinha,"3,433",
SP,35,40903,Pradópolis,"19,450",
SP,35,41000,Praia Grande,"293,695",
SP,35,41059,Pratânia,"4,967",
SP,35,41109,Presidente Alves,"4,192",
SP,35,41208,Presidente Bernardes,"13,645",
SP,35,41307,Presidente Epitácio,"43,348",
SP,35,41406,Presidente Prudente,"220,599",
SP,35,41505,Presidente Venceslau,"39,337",
SP,35,41604,Promissão,"38,380",
SP,35,41653,Quadra,"3,539",
SP,35,41703,Quatá,"13,603",
SP,35,41802,Queiroz,"3,114",
SP,35,41901,Queluz,"12,419",
SP,35,42008,Quintana,"6,389",
SP,35,42107,Rafard,"8,979",
SP,35,42206,Rancharia,"29,755",
SP,35,42305,Redenção da Serra,"3,941",
SP,35,42404,Regente Feijó,"19,602",
SP,35,42503,Reginópolis,"8,432",
SP,35,42602,Registro,"56,203",
SP,35,42701,Restinga,"7,139",
SP,35,42800,Ribeira,"3,418",
SP,35,42909,Ribeirão Bonito,"12,831",
SP,35,43006,Ribeirão Branco,"17,866",
SP,35,43105,Ribeirão Corrente,"4,545",
SP,35,43204,Ribeirão do Sul,"4,574",
SP,35,43238,Ribeirão dos Índios,"2,247",
SP,35,43253,Ribeirão Grande,"7,675",
SP,35,43303,Ribeirão Pires,"119,644",
SP,35,43402,Ribeirão Preto,"658,059",
SP,35,43600,Rifaina,"3,586",
SP,35,43709,Rincão,"10,782",
SP,35,43808,Rinópolis,"10,152",
SP,35,43907,Rio Claro,"198,413",
SP,35,44004,Rio das Pedras,"32,489",
SP,35,44103,Rio Grande da Serra,"47,731",
SP,35,44202,Riolândia,"11,600",
SP,35,43501,Riversul,"6,017",
SP,35,44251,Rosana,"18,803",
SP,35,44301,Roseira,"10,257",
SP,35,44400,Rubiácea,"2,950",
SP,35,44509,Rubinéia,"3,039",
SP,35,44608,Sabino,"5,477",
SP,35,44707,Sagres,"2,458",
SP,35,44806,Sales,"5,929",
SP,35,44905,Sales Oliveira,"11,333",
SP,35,45001,Salesópolis,"16,576",
SP,35,45100,Salmourão,"5,116",
SP,35,45159,Saltinho,"7,714",
SP,35,45209,Salto,"113,127",
SP,35,45308,Salto de Pirapora,"43,148",
SP,35,45407,Salto Grande,"9,190",
SP,35,45506,Sandovalina,"4,026",
SP,35,45605,Santa Adélia,"15,098",
SP,35,45704,Santa Albertina,"5,956",
SP,35,45803,Santa Bárbara d'Oeste,"189,233",
SP,35,46009,Santa Branca,"14,465",
SP,35,46108,Santa Clara d'Oeste,"2,139",
SP,35,46207,Santa Cruz da Conceição,"4,292",
SP,35,46256,Santa Cruz da Esperança,"2,070",
SP,35,46306,Santa Cruz das Palmeiras,"32,384",
SP,35,46405,Santa Cruz do Rio Pardo,"46,366",
SP,35,46504,Santa Ernestina,"5,691",
SP,35,46603,Santa Fé do Sul,"31,113",
SP,35,46702,Santa Gertrudes,"24,272",
SP,35,46801,Santa Isabel,"54,363",
SP,35,46900,Santa Lúcia,"8,651",
SP,35,47007,Santa Maria da Serra,"5,840",
SP,35,47106,Santa Mercedes,"2,933",
SP,35,47502,Santa Rita do Passa Quatro,"27,457",
SP,35,47403,Santa Rita d'Oeste,"2,574",
SP,35,47601,Santa Rosa de Viterbo,"25,459",
SP,35,47650,Santa Salete,"1,517",
SP,35,47205,Santana da Ponte Pensa,"1,610",
SP,35,47304,Santana de Parnaíba,"123,825",
SP,35,47700,Santo Anastácio,"21,051",
SP,35,47809,Santo André,"707,613",
SP,35,47908,Santo Antônio da Alegria,"6,692",
SP,35,48005,Santo Antônio de Posse,"22,176",
SP,35,48054,Santo Antônio do Aracanguá,"8,109",
SP,35,48104,Santo Antônio do Jardim,"6,065",
SP,35,48203,Santo Antônio do Pinhal,"6,750",
SP,35,48302,Santo Expedito,"2,988",
SP,35,48401,Santópolis do Aguapeí,"4,572",
SP,35,48500,Santos,"433,565",
SP,35,48609,São Bento do Sapucaí,"10,848",
SP,35,48708,São Bernardo do Campo,"811,489",
SP,35,48807,São Caetano do Sul,"157,205",
SP,35,48906,São Carlos,"238,958",
SP,35,49003,São Francisco,"2,861",
SP,35,49102,São João da Boa Vista,"88,477",
SP,35,49201,São João das Duas Pontes,"2,618",
SP,35,49250,São João de Iracema,"1,875",
SP,35,49300,São João do Pau d'Alho,"2,145",
SP,35,49409,São Joaquim da Barra,"49,690",
SP,35,49508,São José da Bela Vista,"8,791",
SP,35,49607,São José do Barreiro,"4,188",
SP,35,49706,São José do Rio Pardo,"54,209",
SP,35,49805,São José do Rio Preto,"438,354",
SP,35,49904,São José dos Campos,"681,036",
SP,35,49953,São Lourenço da Serra,"15,028",
SP,35,50001,São Luís do Paraitinga,"10,726",
SP,35,50100,São Manuel,"40,200",
SP,35,50209,São Miguel Arcanjo,"32,696",
SP,35,50308,São Paulo,"11,895,893",
SP,35,50407,São Pedro,"33,966",
SP,35,50506,São Pedro do Turvo,"7,538",
SP,35,50605,São Roque,"85,502",
SP,35,50704,São Sebastião,"81,718",
SP,35,50803,São Sebastião da Grama,"12,374",
SP,35,50902,São Simão,"15,041",
SP,35,51009,São Vicente,"353,040",
SP,35,51108,Sarapuí,"9,734",
SP,35,51207,Sarutaiá,"3,700",
SP,35,51306,Sebastianópolis do Sul,"3,293",
SP,35,51405,Serra Azul,"12,908",
SP,35,51603,Serra Negra,"28,103",
SP,35,51504,Serrana,"42,264",
SP,35,51702,Sertãozinho,"118,864",
SP,35,51801,Sete Barras,"13,190",
SP,35,51900,Severínia,"16,646",
SP,35,52007,Silveiras,"6,121",
SP,35,52106,Socorro,"39,227",
SP,35,52205,Sorocaba,"637,187",
SP,35,52304,Sud Mennucci,"7,702",
SP,35,52403,Sumaré,"262,308",
SP,35,52551,Suzanápolis,"3,693",
SP,35,52502,Suzano,"282,441",
SP,35,52601,Tabapuã,"12,027",
SP,35,52700,Tabatinga,"15,738",
SP,35,52809,Taboão da Serra,"268,321",
SP,35,52908,Taciba,"6,067",
SP,35,53005,Taguaí,"12,314",
SP,35,53104,Taiaçu,"6,179",
SP,35,53203,Taiúva,"5,605",
SP,35,53302,Tambaú,"23,187",
SP,35,53401,Tanabi,"25,335",
SP,35,53500,Tapiraí,"8,085",
SP,35,53609,Tapiratiba,"13,084",
SP,35,53658,Taquaral,"2,817",
SP,35,53708,Taquaritinga,"56,398",
SP,35,53807,Taquarituba,"23,123",
SP,35,53856,Taquarivaí,"5,548",
SP,35,53906,Tarabai,"7,099",
SP,35,53955,Tarumã,"14,027",
SP,35,54003,Tatuí,"115,515",
SP,35,54102,Taubaté,"299,423",
SP,35,54201,Tejupá,"4,788",
SP,35,54300,Teodoro Sampaio,"22,551",
SP,35,54409,Terra Roxa,"9,036",
SP,35,54508,Tietê,"39,765",
SP,35,54607,Timburi,"2,704",
SP,35,54656,Torre de Pedra,"2,365",
SP,35,54706,Torrinha,"9,801",
SP,35,54755,Trabiju,"1,650",
SP,35,54805,Tremembé,"44,399",
SP,35,54904,Três Fronteiras,"5,694",
SP,35,54953,Tuiuti,"6,452",
SP,35,55000,Tupã,"65,596",
SP,35,55109,Tupi Paulista,"15,066",
SP,35,55208,Turiúba,"2,005",
SP,35,55307,Turmalina,"1,912",
SP,35,55356,Ubarana,"5,822",
SP,35,55406,Ubatuba,"85,399",
SP,35,55505,Ubirajara,"4,662",
SP,35,55604,Uchoa,"9,927",
SP,35,55703,União Paulista,"1,733",
SP,35,55802,Urânia,"9,128",
SP,35,55901,Uru,"1,240",
SP,35,56008,Urupês,"13,426",
SP,35,56107,Valentim Gentil,"12,217",
SP,35,56206,Valinhos,"118,312",
SP,35,56305,Valparaíso,"24,663",
SP,35,56354,Vargem,"9,704",
SP,35,56404,Vargem Grande do Sul,"41,547",
SP,35,56453,Vargem Grande Paulista,"47,879",
SP,35,56503,Várzea Paulista,"115,403",
SP,35,56602,Vera Cruz,"11,014",
SP,35,56701,Vinhedo,"71,217",
SP,35,56800,Viradouro,"18,311",
SP,35,56909,Vista Alegre do Alto,"7,830",
SP,35,56958,Vitória Brasil,"1,815",
SP,35,57006,Votorantim,"116,706",
SP,35,57105,Votuporanga,"90,508",
SP,35,57154,Zacarias,"2,542",
PR,41,00103,Abatiá,"7,852",
PR,41,00202,Adrianópolis,"6,374",
PR,41,00301,Agudos do Sul,"8,892",
PR,41,00400,Almirante Tamandaré,"111,586",
PR,41,00459,Altamira do Paraná,"3,544",
PR,41,28625,Alto Paraíso,"3,116",
PR,41,00608,Alto Paraná,"14,427",
PR,41,00707,Alto Piquiri,"10,317",
PR,41,00509,Altônia,"21,619",
PR,41,00806,Alvorada do Sul,"10,965",
PR,41,00905,Amaporã,"5,885",
PR,41,01002,Ampére,"18,439",
PR,41,01051,Anahy,"2,922",
PR,41,01101,Andirá,"20,931",
PR,41,01150,Ângulo,"2,959",
PR,41,01200,Antonina,"19,414",
PR,41,01309,Antônio Olinto,"7,573",
PR,41,01408,Apucarana,"129,265",
PR,41,01507,Arapongas,"113,833",
PR,41,01606,Arapoti,"27,362",
PR,41,01655,Arapuã,"3,469",
PR,41,01705,Araruna,"13,971",
PR,41,01804,Araucária,"131,356",
PR,41,01853,Ariranha do Ivaí,"2,389",
PR,41,01903,Assaí,"16,322",
PR,41,02000,Assis Chateaubriand,"34,008",
PR,41,02109,Astorga,"25,862",
PR,41,02208,Atalaia,"4,007",
PR,41,02307,Balsa Nova,"12,200",
PR,41,02406,Bandeirantes,"32,718",
PR,41,02505,Barbosa Ferraz,"12,583",
PR,41,02703,Barra do Jacaré,"2,817",
PR,41,02604,Barracão,"10,187",
PR,41,02752,Bela Vista da Caroba,"3,887",
PR,41,02802,Bela Vista do Paraíso,"15,589",
PR,41,02901,Bituruna,"16,448",
PR,41,03008,Boa Esperança,"4,518",
PR,41,03024,Boa Esperança do Iguaçu,"2,739",
PR,41,03040,Boa Ventura de São Roque,"6,692",
PR,41,03057,Boa Vista da Aparecida,"7,998",
PR,41,03107,Bocaiúva do Sul,"11,996",
PR,41,03156,Bom Jesus do Sul,"3,800",
PR,41,03206,Bom Sucesso,"6,906",
PR,41,03222,Bom Sucesso do Sul,"3,368",
PR,41,03305,Borrazópolis,"7,608",
PR,41,03354,Braganey,"5,770",
PR,41,03370,Brasilândia do Sul,"3,086",
PR,41,03404,Cafeara,"2,853",
PR,41,03453,Cafelândia,"16,321",
PR,41,03479,Cafezal do Sul,"4,310",
PR,41,03503,Califórnia,"8,464",
PR,41,03602,Cambará,"25,051",
PR,41,03701,Cambé,"103,036",
PR,41,03800,Cambira,"7,657",
PR,41,03909,Campina da Lagoa,"15,353",
PR,41,03958,Campina do Simão,"4,113",
PR,41,04006,Campina Grande do Sul,"41,447",
PR,41,04055,Campo Bonito,"4,309",
PR,41,04105,Campo do Tenente,"7,623",
PR,41,04204,Campo Largo,"122,443",
PR,41,04253,Campo Magro,"27,143",
PR,41,04303,Campo Mourão,"92,300",
PR,41,04402,Cândido de Abreu,"16,484",
PR,41,04428,Candói,"15,741",
PR,41,04451,Cantagalo,"13,424",
PR,41,04501,Capanema,"19,229",
PR,41,04600,Capitão Leônidas Marques,"15,659",
PR,41,04659,Carambeí,"21,233",
PR,41,04709,Carlópolis,"14,289",
PR,41,04808,Cascavel,"309,259",
PR,41,04907,Castro,"70,454",
PR,41,05003,Catanduvas,"10,463",
PR,41,05102,Centenário do Sul,"11,346",
PR,41,05201,Cerro Azul,"17,689",
PR,41,05300,Céu Azul,"11,589",
PR,41,05409,Chopinzinho,"20,034",
PR,41,05508,Cianorte,"76,456",
PR,41,05607,Cidade Gaúcha,"11,937",
PR,41,05706,Clevelândia,"17,436",
PR,41,05805,Colombo,"229,872",
PR,41,05904,Colorado,"23,542",
PR,41,06001,Congonhinhas,"8,693",
PR,41,06100,Conselheiro Mairinck,"3,813",
PR,41,06209,Contenda,"17,300",
PR,41,06308,Corbélia,"17,016",
PR,41,06407,Cornélio Procópio,"48,487",
PR,41,06456,Coronel Domingos Soares,"7,553",
PR,41,06506,Coronel Vivida,"21,939",
PR,41,06555,Corumbataí do Sul,"3,817",
PR,41,06803,Cruz Machado,"18,755",
PR,41,06571,Cruzeiro do Iguaçu,"4,380",
PR,41,06605,Cruzeiro do Oeste,"21,149",
PR,41,06704,Cruzeiro do Sul,"4,646",
PR,41,06852,Cruzmaltina,"3,166",
PR,41,06902,Curitiba,"1,864,416",
PR,41,07009,Curiúva,"14,720",
PR,41,07108,Diamante do Norte,"5,501",
PR,41,07124,Diamante do Sul,"3,575",
PR,41,07157,Diamante D'Oeste,"5,242",
PR,41,07207,Dois Vizinhos,"38,768",
PR,41,07256,Douradina,"8,120",
PR,41,07306,Doutor Camargo,"6,036",
PR,41,28633,Doutor Ulysses,"5,822",
PR,41,07405,Enéas Marques,"6,209",
PR,41,07504,Engenheiro Beltrão,"14,303",
PR,41,07538,Entre Rios do Oeste,"4,255",
PR,41,07520,Esperança Nova,"1,922",
PR,41,07546,Espigão Alto do Iguaçu,"4,591",
PR,41,07553,Farol,"3,422",
PR,41,07603,Faxinal,"17,084",
PR,41,07652,Fazenda Rio Grande,"90,648",
PR,41,07702,Fênix,"4,912",
PR,41,07736,Fernandes Pinheiro,"5,981",
PR,41,07751,Figueira,"8,315",
PR,41,07850,Flor da Serra do Sul,"4,812",
PR,41,07801,Floraí,"5,137",
PR,41,07900,Floresta,"6,397",
PR,41,08007,Florestópolis,"11,265",
PR,41,08106,Flórida,"2,662",
PR,41,08205,Formosa do Oeste,"7,381",
PR,41,08304,Foz do Iguaçu,"263,647",
PR,41,08452,Foz do Jordão,"5,277",
PR,41,08320,Francisco Alves,"6,448",
PR,41,08403,Francisco Beltrão,"85,486",
PR,41,08502,General Carneiro,"14,039",
PR,41,08551,Godoy Moreira,"3,279",
PR,41,08601,Goioerê,"29,722",
PR,41,08650,Goioxim,"7,553",
PR,41,08700,Grandes Rios,"6,425",
PR,41,08809,Guaíra,"32,394",
PR,41,08908,Guairaçá,"6,500",
PR,41,08957,Guamiranga,"8,415",
PR,41,09005,Guapirama,"3,959",
PR,41,09104,Guaporema,"2,290",
PR,41,09203,Guaraci,"5,404",
PR,41,09302,Guaraniaçu,"14,181",
